id,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25
100099,0.546692,0.219605,0.201975,-0.741729,-0.074463,0.359189,0.153135,-0.300633,-0.331349,-0.885180,0.916515,0.762927,1.579895,0.149346,0.652854,1.638069,-1.378497,1.383198,0.708670,-0.017071,-0.041349,-1.652214,0.080792,0.261694,-1.891608
100100,1.711613,1.736918,-2.371498,-0.009267,-1.487082,1.972042,-0.019787,-0.943334,-1.546511,0.818347,-1.576149,1.359987,-0.282947,0.437481,-1.053561,1.637017,-0.859166,-1.917641,-1.057109,0.661580,0.061518,-0.631381,-0.702680,0.611516,-0.590801
100101,0.116022,-0.184925,0.583597,0.671126,0.296560,0.557571,0.480036,0.801945,1.027555,0.545774,-0.138468,0.007855,-1.112714,1.261085,-0.843630,-0.077206,-0.632354,0.138922,-0.147257,-0.867220,1.101305,0.181074,-0.641948,0.374698,-0.798104
100102,-0.390710,-0.577379,-0.424370,-1.902226,-1.292365,-0.682808,0.485235,-1.110818,1.170080,0.815084,0.696265,-0.784962,-0.760543,0.215263,-1.004193,0.800963,0.244123,1.242385,0.445497,1.406437,-1.126484,1.409404,0.002750,0.739372,0.118603
100103,-1.180005,-1.351619,-0.254051,-0.953942,-1.250948,-0.943169,0.269846,-0.817548,0.454838,0.089249,0.067434,0.116242,0.525769,-0.276442,0.845289,-0.149576,-0.615023,0.825703,-0.208003,0.590513,-0.131495,0.633728,-0.361546,0.936796,-2.321180
100104,-0.254065,-0.786969,0.201140,-0.223781,-1.240394,-0.728193,-0.144158,-0.475966,-0.387328,-1.549290,0.571304,-1.631489,-2.389657,-0.633460,0.120051,0.461159,1.124140,1.064040,0.328100,-0.781063,1.323759,-0.422220,-0.341011,0.389699,1.139615
100105,-1.102352,-1.635603,-0.687892,-0.809511,1.208228,-1.003380,0.301914,1.076980,0.100042,0.389782,-0.281010,0.030949,0.936123,-0.568338,2.284174,-0.398442,1.225991,-0.529356,-2.220005,-1.442899,0.268139,2.107211,-0.738145,0.257712,-0.161384
100106,0.945629,-0.187171,0.600829,1.304688,0.606605,0.350410,0.461620,0.500179,0.645879,0.985239,0.388359,-1.512773,-1.119596,0.304650,-0.460112,-0.600388,-1.161558,0.377005,-0.531621,-1.055670,0.646124,-0.834137,0.591146,-0.085348,0.096363
100107,-0.493559,-2.152626,-0.668831,1.037631,-0.263142,0.580294,-0.386570,-0.182344,-0.447654,-2.315277,0.389511,0.772260,1.626624,-0.869290,0.324091,-0.982742,0.186362,-0.084719,-0.815294,-0.063123,0.094809,0.923848,1.807540,0.386633,-0.413819
100108,-0.194821,-0.962900,1.897190,-1.117494,-0.290157,-0.295532,-2.055030,-0.051980,0.174673,-1.375556,0.128302,0.843740,0.201447,1.143276,-0.526914,1.201004,-0.770567,0.922910,0.565131,0.834200,-1.347079,-0.213972,2.089238,-1.363925,1.207722
100109,1.416372,1.672531,0.949001,0.615007,0.170057,0.629349,0.620365,0.061945,-0.284141,1.272878,-1.337764,-0.408836,0.064330,2.052199,-1.235212,-0.333187,0.523708,0.837244,-1.078775,-0.013853,-1.732467,2.107205,-0.811410,0.157027,0.183969
100110,-0.003940,0.871150,-1.588941,0.298100,0.652244,0.338394,0.027563,0.267506,-0.669076,1.101102,1.653386,2.228483,0.732872,1.034522,-0.559624,-0.162252,2.171068,1.354259,-2.012323,0.628134,-0.708853,0.842183,0.183267,-1.846482,0.742618
100111,0.271755,0.332462,-1.620593,-2.351958,1.585004,0.627954,3.739151,0.890798,1.543932,-1.064910,0.362240,-1.006465,0.475077,-0.519173,-0.243052,-0.767603,-0.646462,0.492197,0.517459,0.339734,1.253643,1.268834,-0.768990,1.312309,-0.225837
100112,0.690979,-0.323502,-2.275011,-0.891384,0.964386,0.468200,1.836235,0.835650,0.566242,-2.450635,0.601931,-1.525277,0.074902,1.711677,-0.319553,-1.051936,0.880298,-1.280510,-0.258318,-0.296262,0.856022,-1.668194,-0.346749,-0.653098,0.721092
100113,0.397682,-0.168092,-1.390258,-0.423630,1.225148,0.792886,0.623121,0.609074,2.078765,0.562620,0.631782,0.022640,0.545578,-0.063192,1.509514,-0.255276,0.765179,1.546148,-0.743113,1.040428,-0.610198,-1.119419,0.931341,1.222939,0.582780
100114,-0.689449,0.527841,-0.104194,-1.744733,-0.120777,-0.530049,0.085953,0.200963,1.200551,-0.271629,0.221041,0.182464,-2.641299,-0.985002,-0.594191,-0.735705,-0.356813,0.361854,0.981194,-1.281247,0.816930,2.140731,-1.071698,0.292848,-0.795498
100115,-0.559488,-0.541524,-0.966928,-0.451044,0.360671,0.144081,0.420332,0.278157,-0.044424,0.717280,0.157567,-0.623153,0.201338,-0.037781,0.663639,-0.632288,1.649064,0.405971,-0.094604,-0.266480,0.885790,-0.785491,-0.823240,0.071711,1.321972
100116,0.148280,0.031586,-0.518463,0.027373,0.025988,0.194669,0.230018,-0.125533,-1.612443,-0.486973,-0.866417,0.917511,1.253223,1.064253,-0.183208,-1.389556,0.049058,0.958243,0.076621,-0.637410,0.603976,-0.198281,-1.266495,-0.439505,-0.302825
100117,-0.526963,1.437924,1.238069,0.426388,-0.150444,-0.472490,0.922480,-0.011023,0.429007,1.180085,-1.271444,2.457132,0.398024,-1.743599,0.476737,0.613946,-0.286013,-0.441135,0.640807,0.665350,0.457240,-0.164889,-0.434727,0.082186,0.306535
100118,-0.319872,1.029158,-0.822921,-0.361762,0.822721,0.042827,0.390201,0.768435,1.373431,-0.172609,0.059949,-0.444708,0.955439,-0.003696,1.688749,1.506605,-0.171565,0.717363,1.107931,-0.247488,0.889905,0.515518,-0.653817,-0.663673,-0.289756
100119,-1.431331,-0.092642,0.780697,2.102766,-1.821717,-1.671466,1.453686,-1.003721,-0.975392,-0.585572,-0.813071,0.387237,-1.621781,-0.323730,0.196924,-2.069294,-0.427117,1.202229,-0.434657,-0.103139,-0.713780,-0.890895,0.238679,0.700026,-0.406555
100120,-0.058695,0.963273,-1.234234,-1.142978,-0.563692,-0.343964,1.283181,-0.766338,0.568451,-0.810095,-0.330559,0.099455,-0.140182,-0.124214,-0.016862,-0.770146,0.026150,-0.426444,-0.847898,-0.082959,-0.630468,0.081244,2.378699,1.533081,-0.633384
100121,-2.332048,-0.637479,-0.929244,0.631979,1.556664,-1.490514,-0.594617,0.856419,-0.200196,-0.182461,0.050656,1.828174,-0.843343,0.115444,-0.682293,0.528977,0.221884,0.106844,0.021001,-0.596408,-0.032641,-0.483716,0.606799,0.573077,0.202187
100122,-0.345682,0.158273,-0.931554,-1.920466,-0.844205,-1.269474,1.604520,-0.837939,-0.043100,-0.811650,1.963474,1.653216,0.705397,-1.640221,-0.817421,-0.164801,-0.952679,1.265237,1.296604,-0.868267,1.484377,-1.737927,-0.896325,0.774286,-0.096586
100123,-1.184363,0.129268,0.352426,-0.438953,0.125727,-0.962647,-0.561617,-0.205873,0.035302,-2.014563,2.068573,-0.618059,-0.663060,0.081889,1.266016,0.868756,0.180539,0.102237,-0.023008,-0.092656,-0.399729,0.142409,-0.670902,-0.399063,1.492113
100124,-0.235190,-0.861343,-0.894335,0.091625,-0.297815,0.072637,0.188833,-0.182958,0.310103,0.322430,1.681509,0.110629,1.154154,-0.222612,-2.364873,0.421981,-0.304904,-1.347603,0.374748,0.890155,-0.478231,-1.111074,1.147340,-0.192401,0.023576
100125,0.389925,0.118964,0.943824,0.130653,0.835101,0.526804,0.390552,0.829934,-1.128915,0.048160,-0.853733,-0.136495,-0.875256,-0.255140,-0.160390,1.339808,-0.747042,-0.514578,0.298434,-1.548251,0.067743,-0.369105,1.085716,-1.831174,-0.746708
100126,-0.215084,-0.833768,-0.729211,-0.883059,-0.725121,-0.231802,0.792014,-0.670037,-0.851120,-1.530399,0.115783,1.334006,0.118692,-0.671650,-1.369951,-2.019180,0.034624,-1.089429,1.375372,0.752095,-0.117286,-0.968818,0.355482,-0.245543,0.587425
100127,1.351695,-2.283972,0.905162,0.717454,-2.651572,1.645048,0.318626,-0.705827,-0.905369,0.097103,0.344868,-1.292158,-0.071776,-0.439805,-2.596104,-0.623444,0.720749,0.942548,-1.109466,-0.099591,-0.214822,-2.278964,0.400234,0.271865,-0.630844
100128,1.094528,-0.669936,0.257205,0.210143,-1.032417,0.940962,0.275783,-0.744379,-0.642706,-0.838663,0.881007,1.251774,-1.045340,-0.033001,0.942192,-0.158235,-2.238792,0.045078,-1.041605,0.443854,1.293533,-0.658801,1.470653,0.408702,-2.871039
100129,0.722404,-0.000841,0.658335,0.688247,0.753084,0.379576,0.640843,0.802641,0.076134,2.433918,0.806088,1.536235,-0.714170,-3.232529,0.259519,1.046649,0.016167,0.139538,1.962961,-0.646683,-0.855423,-1.102334,0.287714,-0.322916,-0.077876
100130,0.444474,-0.853396,-0.635175,-1.623696,-1.140884,0.231651,1.088397,-0.809929,-3.308151,-1.976643,0.544152,-0.653133,-0.355290,0.852134,0.482527,0.242790,-1.118413,-0.200761,1.754652,0.333901,0.017520,-0.832276,0.139658,0.131182,-0.677024
100131,-0.255686,-0.714093,-0.401122,-0.954603,-0.718437,-0.039699,0.864952,-1.019661,1.252678,-0.878282,-0.926513,1.216274,-0.067470,0.461335,-0.641405,-0.850420,0.262998,-1.036434,-0.362838,-0.219256,0.146187,-1.899600,1.358211,-2.398351,-0.284485
100132,-1.852766,0.561014,1.210477,-0.556469,0.676376,-2.050554,-0.635664,0.539286,0.895578,0.734823,2.105993,1.584689,-0.271213,1.497929,-0.098594,0.185223,0.639362,-0.406268,-0.911591,0.070961,-0.139632,-0.043362,-0.989771,-0.941768,-1.295367
100133,-1.019154,-0.355956,0.475828,-0.791049,-0.308256,-0.691702,-0.912211,-0.472106,-0.773087,0.751856,0.980660,0.883188,0.414019,0.201800,0.901098,-1.121288,1.570370,-0.268028,-0.109647,0.318380,-1.008960,-0.449536,1.757172,-1.191150,-1.476677
100134,1.361944,0.965799,1.460466,-0.225356,-0.184940,0.518966,-0.392595,0.093096,0.117860,-0.087265,-0.804922,-0.785388,-0.635099,1.246110,-0.132672,-1.354786,-0.141195,0.475223,-0.244244,1.310176,-0.181803,0.250196,0.331813,1.604446,0.142334
100135,0.273494,0.439482,-0.306743,0.414148,-0.034095,0.642912,-0.532039,0.019624,-0.021528,1.079479,1.700805,-1.955860,1.494600,0.139190,0.075846,1.998476,-0.140096,-1.491173,-0.490260,-0.421939,0.017986,0.886830,-0.648817,-0.675556,-0.413373
100136,-0.788559,-0.053765,2.200585,0.415601,0.715521,-0.946705,1.224581,0.971605,-2.014002,-0.448073,1.386954,1.276246,-1.646844,-0.632925,0.170081,1.712026,0.811409,0.987295,0.190181,0.903082,0.607454,0.785484,0.997834,-0.284326,0.114908
100137,0.123081,0.145051,-0.241968,-0.088830,-0.947558,0.015423,-0.318546,-0.700084,0.111917,-0.019141,-0.955921,-0.644548,0.987789,-0.198366,0.234327,1.172472,-1.127137,-0.644845,-0.447406,0.082631,0.491918,-0.540259,-0.165716,-2.058647,1.586317
100138,-0.890384,-1.595005,-0.909566,0.237121,-1.906541,-0.581915,-0.530181,-0.928605,1.151474,-0.116747,1.203525,-0.973613,-1.378027,0.690781,0.104999,-0.248979,0.285279,0.040071,1.105250,0.213045,-0.160064,-1.085145,-0.407094,0.925485,0.579424
100139,-1.265035,1.820587,0.106648,0.694290,0.840372,-1.599476,-0.417876,0.419004,-1.307087,1.032462,0.959436,-0.922017,0.354781,0.959440,0.726892,0.427436,1.167405,-0.277987,0.648514,0.924105,-0.192973,0.055201,-1.773821,-1.308307,-1.294273
100140,0.095047,0.238341,0.543107,-0.172778,-1.054974,-0.123864,-0.100156,-0.769003,-1.202779,0.230246,-0.209620,-1.342096,0.166842,0.552086,-0.627121,0.754904,0.274831,-0.523955,-0.676712,-0.913937,-0.747817,-1.113401,0.921550,1.104306,-1.108486
100141,0.281686,1.151895,0.201741,0.366302,-0.607036,-0.235610,-0.266634,-0.290019,0.543045,1.501530,-0.784051,0.028552,0.645300,1.099795,0.198771,-1.371757,0.120906,2.417752,0.917366,0.775566,-0.204365,-1.374082,0.298465,-0.038577,-1.260866
100142,-2.562386,-1.267163,-0.813726,-1.055825,-0.539789,-1.989696,0.525688,-0.549041,-0.746075,-1.062403,0.677139,0.487953,2.103650,0.810546,0.895151,-0.961243,-0.331580,0.854823,2.230020,-1.086308,-1.404045,0.063622,-2.272819,-0.510687,-0.515686
100143,0.215101,-0.024776,1.038426,0.399593,0.722864,0.136659,0.482783,0.798453,-1.939687,-0.789164,0.589532,0.075416,0.600171,0.249964,0.830897,-0.351375,-0.437391,-0.355296,-1.062230,-0.191166,-0.119618,-1.741064,0.684779,-0.051109,-1.710779
100144,0.552890,-0.909830,2.951816,0.199769,-0.263497,0.519345,0.608258,-0.484055,-0.208346,-0.109063,0.255284,2.382887,1.309659,0.494693,-0.168985,0.407524,-0.041383,-0.138441,-0.415079,0.326784,0.031784,0.059135,0.189776,2.075598,2.056964
100145,0.428952,-1.258325,-0.800601,0.224610,0.443704,-0.125050,-0.730843,0.530122,0.743836,0.678725,1.264958,-1.310269,0.035605,-0.217873,-0.326352,-0.268467,-0.135990,0.337634,0.203323,0.259949,-0.181737,0.981563,-0.558869,-0.882157,2.015831
100146,-0.131582,-0.789016,-0.037658,1.761857,-1.602150,0.376566,0.073966,-1.119950,0.038041,-0.105704,-0.702847,-1.597432,-0.244026,-0.186644,0.115194,0.759688,-0.078876,0.617006,0.526898,-1.449259,-1.726914,1.204434,-0.782203,-0.137130,1.537022
100147,0.672038,-1.219976,1.298753,2.122485,0.252490,0.484922,2.326593,0.357611,0.484313,0.258013,0.171374,0.888819,0.266119,1.038137,-1.250425,-0.109739,0.057592,-0.843491,1.513696,1.718938,0.172176,0.123785,1.233112,-0.758728,0.496740
100148,1.265706,-0.407637,0.226328,-0.484042,-0.198647,0.917304,0.308360,-0.217399,0.407422,0.137225,-1.129736,0.691898,2.033283,-2.016232,-1.549740,-0.218962,-0.558731,1.608641,-1.616943,1.188568,-1.148779,-0.206390,-2.691101,-0.233716,-0.623257
100149,0.116070,-1.557924,0.968504,-0.202367,-0.579314,-0.229960,-0.185171,-0.957571,0.467361,1.664662,0.727140,-0.398061,-0.142085,-0.936647,1.046956,-0.499901,0.303059,0.981814,0.220738,2.331687,-0.161887,-0.843225,-1.292874,0.595491,-1.106729
100150,0.450491,1.083338,-0.287501,-0.540570,0.124838,0.067377,-0.412889,-0.184375,0.588449,1.163544,-0.126371,0.492233,-0.669418,-0.037587,-2.323994,0.003257,-0.131221,1.005748,0.835134,-0.308025,0.679428,-0.890455,0.181310,-0.243553,1.817730
100151,-0.906080,-0.087786,0.488883,0.367231,-0.839254,-0.491178,0.353987,-0.587774,0.581777,0.410934,-0.857086,-1.249738,-2.515178,1.243992,0.598958,1.652701,1.120522,-1.087425,-0.396490,-0.031073,0.950682,0.908878,-1.141519,0.192202,-0.806286
100152,2.371837,-0.670009,-1.308381,0.657254,-0.654349,1.440320,-1.044271,-0.683541,-0.940466,-1.709705,0.272310,-0.209290,-1.567488,-0.727201,-0.813084,0.269970,0.312480,-0.058958,0.630905,-0.041577,0.251719,-0.987363,-1.671413,-1.174391,-0.423413
100153,0.448345,-0.262088,2.009116,-1.614998,-1.949222,0.072531,-2.704335,-0.642456,-0.969680,-0.361724,0.932511,0.473068,0.033906,-0.148201,-0.399831,-0.695078,-0.074765,0.943576,-1.382294,-1.599733,-1.047364,0.615128,-1.765334,-0.123729,-0.641126
100154,0.882694,0.460665,0.526343,0.096524,0.928591,0.260900,-0.102184,0.805766,0.558200,-0.199700,1.544963,0.147595,-0.547071,0.641807,0.719058,0.322933,1.035372,-0.312268,0.230679,-1.215272,1.506252,2.672786,2.037067,-1.050654,0.762752
100155,0.319064,-1.272617,-1.030118,-1.049981,0.752028,0.037702,1.022696,0.780860,0.303937,-0.806170,-1.072782,0.096829,-0.996663,1.367297,0.023508,0.352789,-0.295408,-0.102564,0.865799,-2.244236,0.936491,-0.748017,1.580501,0.401328,0.712365
100156,0.870589,0.389493,-1.712141,0.836972,0.905536,-0.343494,-1.539147,1.121991,1.220787,0.802629,-0.610533,1.240118,0.685382,0.948943,-0.120984,0.787180,0.299363,-0.117650,0.771971,-1.141909,0.074825,0.637162,0.267416,-0.326264,-1.638905
100157,0.219926,-0.388265,1.020346,-1.053114,0.239115,-0.202060,-0.669246,0.219085,1.334726,-0.156378,-1.540529,1.783841,0.645719,1.190279,0.154940,-2.152496,-0.563201,-1.201390,-0.209899,0.565972,0.894993,-0.923574,1.362638,1.139418,2.232489
100158,-0.283379,0.395475,-0.600713,1.084896,-0.896561,-0.182643,-0.690237,-1.065853,1.018764,0.864287,1.211979,-0.879625,-1.624824,1.393931,2.453762,-0.567576,1.231481,2.303428,0.321126,1.028959,-1.459045,-0.733554,-0.768671,-0.697592,0.736383
100159,0.036421,-1.419034,0.744047,-0.353048,-1.577256,-0.162655,-0.366299,-1.300287,-0.123797,-0.102298,1.362889,1.050003,-0.854325,-1.075796,-0.235254,-0.168086,-0.768966,-0.707666,1.216128,-1.021921,-0.775320,-1.170957,-0.525647,0.297709,0.507779
100160,0.526407,1.411482,-1.260041,-0.733426,-0.965390,-0.066627,0.591377,-1.123961,0.034158,-0.037433,0.434349,-0.928893,0.852484,-0.729447,0.152979,0.522831,-0.515153,-0.759148,0.532313,0.772841,1.015819,0.709452,0.698094,0.530409,-1.012123
100161,-0.630671,-0.940277,1.013928,0.619587,-0.596001,-0.365254,0.657832,-0.171247,2.023748,-2.254187,2.581368,-1.288581,1.019127,-0.781650,-1.366947,0.554758,0.057130,0.705032,0.465652,-0.691363,-0.940652,0.585290,-0.211959,0.940873,-1.429144
100162,0.087350,-1.837983,-0.744621,1.362343,-1.033665,0.879962,-0.843502,-1.142695,-0.510401,-0.803379,-1.515922,0.323923,-0.865589,0.781184,-0.045443,0.695435,1.205404,-0.236709,-0.257019,1.278224,-0.267824,0.804062,0.331232,0.983597,-0.072861
100163,0.260804,0.477052,0.351697,0.702841,-1.140709,0.058651,-0.046913,-0.896214,0.297690,0.162718,-0.361012,0.919312,0.402561,1.249029,-0.853453,-0.234033,-0.016535,0.223204,-0.283850,-1.734012,-1.476272,-1.559406,1.515005,-0.252439,0.915378
100164,1.276926,-1.354018,-0.444779,-1.133797,1.233050,0.593416,0.952368,0.609249,0.425175,0.135813,-0.628874,1.501296,-0.353411,0.426869,0.400617,1.464247,-0.065312,-2.117141,0.582422,1.750980,-0.755529,-1.864636,-2.122726,-0.201194,-0.409877
100165,1.193129,-2.444426,-2.190977,-1.739886,1.494849,1.583480,3.843001,1.341277,0.213800,1.192122,-0.461891,-0.078461,0.370742,-2.640166,-0.996093,-1.092966,-0.428398,1.368260,-0.195975,1.397811,-0.652421,0.397767,-0.268321,1.768682,-0.896028
100166,-0.777429,-0.039617,0.430701,1.225219,-2.729461,-0.456056,0.469885,-0.684344,-2.081393,-0.714736,-1.579873,0.971696,1.881480,-1.450198,0.095587,0.870734,0.950935,0.637585,0.579672,-0.748985,-0.236673,0.111752,-0.349669,0.192116,1.161367
100167,1.405094,-1.103777,0.117810,-0.012319,0.735460,1.235136,-0.141812,0.496158,-0.361046,-2.771097,-0.024967,0.468354,0.836130,1.145577,-0.602760,-0.001240,-0.327419,-0.733331,0.048606,0.244783,-0.019580,-0.996068,-0.179533,-1.182263,0.145176
100168,-0.020975,-0.176009,0.361026,0.792505,0.528915,-0.342121,0.078116,0.527177,0.793150,1.134567,1.142946,-0.546731,-0.025138,-0.627795,0.578852,-1.765832,0.006882,0.253898,-0.372314,-0.248719,-1.126917,-2.198032,-0.351139,0.715238,0.066380
100169,-0.611699,-0.269416,0.327730,-0.756570,0.132457,-0.331069,-0.144710,0.110913,0.508807,-0.093071,-0.587099,0.644110,0.274573,-0.476316,-0.193120,0.235157,0.126911,0.551264,1.821246,-0.158692,-1.881630,-0.197722,-0.819981,0.125580,0.143871
100170,1.417280,-2.526403,0.765579,0.894597,1.056393,1.372707,0.561695,1.036685,0.594491,0.677916,0.108408,-0.081615,-0.477049,0.665399,-1.070033,-2.261519,-1.470938,-0.197376,1.625894,0.476912,1.845647,-1.112933,0.069534,-1.702336,-0.269653
100171,-0.782748,0.490455,0.103710,-0.847813,2.062633,-0.033247,0.045041,1.169683,-1.810010,0.439542,-1.341660,0.883163,0.122581,0.739407,1.329394,0.042625,-0.176498,0.296598,-0.703898,-0.291861,-0.103823,-0.579651,-0.147486,0.446952,0.779306
100172,0.169575,1.098760,-0.254737,0.178807,-1.138048,0.600644,0.099104,-1.049152,-0.795263,0.395834,-0.017550,-2.222957,-0.147381,-0.161630,2.121350,1.230543,-0.802728,-0.911398,0.776069,1.983160,1.230018,-0.102152,-1.405895,-0.939467,-1.824136
100173,0.212754,-0.089262,0.235355,-1.192687,-2.864639,0.303414,-1.069250,-0.256755,-0.359362,1.539881,1.748730,-1.620170,0.739395,1.980682,-0.068901,1.257537,-0.404940,-0.749868,1.770667,0.130723,-0.112019,-1.519275,0.733910,2.109513,1.671441
100174,0.652914,-0.605386,2.270580,0.007694,0.036505,1.044994,0.431201,0.299642,-0.939720,0.007212,-0.322506,-0.726217,1.708462,-1.757685,-1.508819,0.450338,0.814777,0.706293,0.592234,-0.404448,-0.183010,-0.917281,-1.150059,0.549568,-0.563842
100175,0.323316,-1.305287,0.324086,-0.438618,-0.515228,-0.119653,-0.358138,-0.276836,-0.188391,0.328259,-0.364054,0.655135,2.128990,-1.257899,1.585643,-0.213729,-0.738910,-0.345726,-0.036453,0.050585,0.120360,-0.312721,-0.992537,-0.773999,1.555734
100176,-1.993612,-1.051982,-0.219260,-0.179098,0.299194,-1.987069,0.306481,0.433713,-0.243347,-0.562893,-0.137131,-2.339799,-0.270109,0.949756,0.741662,-0.638566,0.773230,1.495112,0.142279,-0.353212,-0.005411,-0.611997,1.265307,0.351128,0.860413
100177,3.101762,-0.498534,-0.034016,-1.588948,0.727819,2.398194,0.471319,0.602722,-1.404324,-0.797640,0.083465,-1.716650,-1.797077,-0.090761,-0.134593,2.234952,0.862164,0.172770,-0.665441,-0.562655,-0.497174,-1.930214,0.359060,1.718590,0.869518
100178,0.236643,0.295239,0.984616,0.839505,-1.591020,0.943073,0.930583,-1.162631,0.845374,-0.107334,-1.862767,-1.660109,-1.109576,0.576194,-0.980982,0.437332,-1.144442,-0.196565,0.459332,0.523618,0.091132,0.606860,1.733196,0.563660,2.427945
100179,1.431160,-0.840225,-0.227116,-1.284219,-0.994831,1.621871,0.179990,-0.925916,0.040511,2.702816,1.066337,-0.210927,0.941523,0.845508,1.184385,-0.300704,1.226404,-1.368597,-0.050182,-0.622587,-1.086176,-1.520883,0.997729,2.858972,-0.228463
100180,-0.495713,-1.447853,0.084533,0.177608,-0.324396,0.248521,-0.633773,-0.376957,-0.049601,0.657357,-0.280876,0.009156,0.706024,0.357498,1.194419,0.359323,1.480205,-1.441136,0.650937,-0.017910,0.826253,-0.743003,0.153572,0.771823,-0.634312
100181,-0.036375,0.891782,-1.652503,0.380999,1.163109,-0.332466,-1.100372,0.713931,1.473061,-0.510751,-0.548027,-0.844357,1.259435,0.528655,1.038170,-0.151246,1.248495,-0.855309,2.264399,-1.482051,-1.018175,-1.305470,0.677421,0.695173,-0.470159
100182,1.302206,0.092325,0.511757,0.410097,0.078916,0.523344,0.100473,-0.200251,-1.066405,0.200486,0.764383,-0.147851,1.848975,0.601776,2.099719,0.998037,-1.981209,-1.211974,0.687043,0.898553,-0.962101,-1.492566,1.164889,-1.089433,1.286864
100183,-0.298749,1.235345,2.177083,-0.089141,-0.020489,-0.835751,0.134716,-0.326409,1.021577,-0.048300,-1.151386,0.287632,-0.717883,-0.506801,-1.004863,-0.535390,0.160772,-0.830347,0.032620,1.474829,-1.532926,0.443363,-0.257968,-0.886058,-0.748592
100184,2.348542,-1.050947,0.440620,1.367442,-0.673857,1.905275,0.450793,-0.696329,-0.619267,-1.969467,0.695920,1.429228,1.065962,-0.262275,0.648122,-1.204902,0.231604,-1.711765,1.230797,-0.604047,-1.782489,1.209538,0.324532,-0.742508,-1.679879
